"","date","county","arima.pred","arima.w","ma.pred","ma.w","clep"
"313",2020-08-23,6013,166.17395479601,0.516455952458587,165.396294893331,0.483544047541413,165.797921979058
"314",2020-08-23,6075,72.26975254393,0.513935303204022,72.2454441641252,0.486064696795978,72.2579370986706
"315",2020-08-23,6039,51.4555513275741,0.588351373325241,53.9364062315198,0.411648626674759,52.4767918417627
"316",2020-08-23,6019,222.45904072001,0.547834710569748,215.865647554076,0.452165289430252,219.477737190808
"317",2020-08-23,6095,44.6142115934157,0.513316482245233,44.5192855064916,0.486683517754767,44.5680126315048
"318",2020-08-23,6099,221.851062082221,0.593068965736471,223.969531846627,0.406931034263529,222.713133174506
"319",2020-08-23,6107,213.27237824181,0.497431865523013,211.988228889734,0.502568134476987,212.627005697547
"320",2020-08-23,6041,84.8639456565354,0.467346585415937,84.4651561343388,0.532653414584063,84.651529055837
"321",2020-08-23,6047,108.027481961123,0.595296791254571,114.723430774792,0.404703208745429,110.73735393161
"322",2020-08-23,6055,13.0294180798365,0.544846197044483,12.7997248418947,0.455153802955517,12.9248723290741
"323",2020-08-24,6085,223.399311692148,0.537654636511346,222.694456257396,0.462345363488654,223.07342504996
"324",2020-08-24,6081,130.872892391425,0.548501669755167,130.737427195435,0.451498330244833,130.811730081629
"325",2020-08-24,6097,72.3408587721426,0.565955765817987,77.7193956269261,0.434044234182013,74.6753816822968
"326",2020-08-24,6001,238.731231386462,0.602598140306607,240.193635883622,0.397401859693393,239.312393653258
"327",2020-08-24,6013,166.751349383305,0.523304649449883,164.788200386818,0.476695350550117,165.815525384242
"328",2020-08-24,6075,74.6538776192407,0.513662002669863,75.8288498728691,0.486337997330137,75.2253112719888
"329",2020-08-24,6039,51.0958985596064,0.562061847719182,49.2995124458479,0.437938152280818,50.3091925441641
"330",2020-08-24,6019,219.589627455103,0.527799441916207,215.865647554076,0.472200558083793,217.831162067545
"331",2020-08-24,6095,45.8204396542671,0.51549833351469,46.3110772107207,0.48450166648531,46.0581543680092
"332",2020-08-24,6099,235.788055586655,0.537872096153493,236.546361468614,0.462127903846507,236.138489894359
"333",2020-08-24,6107,215.375073828441,0.485607440185983,210.176230624715,0.514392559814017,212.700827564805
"334",2020-08-24,6041,84.6163671549677,0.480378272805056,84.4651561343388,0.519621727194944,84.5377946232576
"335",2020-08-24,6047,109.743992218834,0.622111362648,118.844776579562,0.377888637352,113.183075219744
"336",2020-08-24,6055,12.79060281391,0.520273063362659,12.7997248418947,0.479726936637341,12.794978896451
"337",2020-08-25,6085,224.071307577223,0.53376620607146,223.693480054606,0.46623379392854,223.895151617903
"338",2020-08-25,6081,130.193132970825,0.531586993068037,130.737427195435,0.468413006931963,130.44808746523
"339",2020-08-25,6097,74.2210782939633,0.561625171908979,77.7193956269261,0.438374828091021,75.7546525534087
