"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"176",2020-06-03,6107,84.5805656415088,0.485699172275794,90.9,0.514300827724206,87.8306559628296
"177",2020-06-02,6107,80.6042964699184,0.486547541181916,88,0.513452458818084,84.4016386321284
"178",2020-06-01,6107,79.6222794333493,0.51773831594835,87.4,0.48226168405165,83.3731760519054
"179",2020-05-31,6107,79.6328990426471,0.543372413203164,83.8,0.456627586796836,81.5357122967419
"180",2020-05-30,6107,75.6634494542997,0.546747259565616,75,0.453252740434384,75.3627391709987
"181",2020-05-29,6107,75.6994411224336,0.486062520445582,76.7,0.513937479554418,76.2136658301159
"182",2020-05-28,6107,75.743466501218,0.505221941729048,78.8,0.494778058270951,77.2557722107855
"183",2020-05-27,6107,75.7720981768747,0.57200783952606,81.7,0.42799216047394,78.3091936852315
"184",2020-05-26,6107,74.8037657001255,0.53824564414293,86.2,0.46175435585707,80.0660265284603
"185",2020-05-25,6107,73.8318635406317,0.42383570428524,83.8,0.57616429571476,79.5751478633322
"186",2020-05-24,6107,71.8618875944514,0.377185457563069,75.8,0.622814542436931,74.3146012703783
"187",2020-05-23,6107,67.8678341259128,0.361087536007572,72.1,0.638912463992428,70.5718176525505
"188",2020-05-22,6107,67.9105320704115,0.3642408112118,90.3,0.635759188788201,82.1448420387261
"189",2020-05-21,6107,67.9589637177349,0.372764275238771,91.6,0.627235724761229,82.787466244348
"190",2020-05-20,6107,64.9858694876852,0.392344484439299,79.4,0.607655515560701,73.7446953955051
"191",2020-05-19,6107,54.9710932330175,0.407517377472672,61.6,0.592482622527328,58.8986052988084
"192",2020-05-18,6107,54.9923597332723,0.433567275791643,64,0.566432724208357,60.0945819482438
"193",2020-05-17,6107,53.0142911323706,0.475671184153412,62,0.524328815846588,57.7257572224769
"194",2020-05-16,6107,51.028257985722,0.514925412341263,60,0.485074587658737,55.3802220438785
"195",2020-05-15,6107,49.0474199290648,0.530808538300438,56.3,0.469191461699562,52.45026857364
"196",2020-05-14,6107,47.0825714161393,0.538335893820547,53.9,0.461664106179453,50.2299334897496
"197",2020-05-13,6107,45.1082759912975,0.552563328064066,51.1,0.447436671935934,47.78919304091
"198",2020-05-12,6107,44.1373295686356,0.580521647147682,47.5,0.419478352852318,45.5478970223695
"199",2020-05-11,6107,42.1547997056837,0.62173010937356,42.2,0.37826989062644,42.171897616071
"200",2020-05-10,6107,41.1686022495988,0.584279703147579,40,0.415720296852421,40.6827905754932
"201",2020-05-09,6107,41.1814234060769,0.474872592347675,40,0.525127407652325,40.561025595504
"202",2020-05-08,6107,41.2260734191906,0.435081069266072,40,0.564918930733928,40.5334413342202
"203",2020-05-07,6107,41.2735468757426,0.414504753643843,46.8,0.585495246356157,44.5092589092054
"204",2020-05-06,6107,41.3283592724115,0.440816766368639,50.1,0.559183233631361,46.233313698717
"205",2020-05-05,6107,41.3941006890181,0.412789187287994,52,0.587210812712006,47.6219994429615
"206",2020-05-04,6107,37.3815033607629,0.398603357570996,43.5,0.601396642429004,41.0611466963132
"207",2020-05-03,6107,36.3825793758397,0.42194334011145,38.6,0.57805665988855,37.6643741354098
"208",2020-05-02,6107,33.3646156060633,0.471821414217349,38.8,0.528178585782651,36.2354692484379
"209",2020-05-01,6107,33.428894315856,0.430756937164142,45.5,0.569243062835858,40.3002874873135
"210",2020-04-30,6107,33.5089030459014,0.493327963988785,43.1,0.506672036011215,38.3684436672155
"211",2020-04-29,6107,29.4739407652832,0.481729251786996,36.7,0.518270748213004,33.2189958914914
"212",2020-04-28,6107,26.4312454982369,0.423011638496692,38.1,0.576988361503308,33.1639810389935
"213",2020-04-27,6107,26.4904180638182,0.401467644188455,38.7,0.598532355811545,33.7982479035552
"214",2020-04-26,6107,23.4505385940963,0.466730242572159,28.9,0.533269757427841,26.3565715561349
"215",2020-04-25,6107,19.3640189128556,0.48927290948512,19.2,0.51072709051488,19.2802500107034
"216",2020-04-24,6107,18.3775643664555,0.445823183368655,17,0.554176816631345,17.6141501311484
"217",2020-04-23,6107,18.4176866119775,0.469635186197833,20.4,0.530364813802167,19.4690358829136
"218",2020-04-22,6107,18.4604138294567,0.47201446918493,24.6,0.52798553081507,21.7020264926959
"219",2020-04-21,6107,18.4918576941132,0.454988691260592,23.6,0.545011308739408,21.2758530174717
"220",2020-04-20,6107,16.4363530876301,0.522533145413846,20.8,0.477466854586154,18.5198498534039
"221",2020-04-19,6107,14.3198934845881,0.47567488866293,17.2,0.52432511133707,15.8300056539441
"222",2020-04-18,6107,14.3536316726408,0.416013818969344,15.4,0.583986181030656,14.9646963160867
