date,county,model3.pred,model3.w,model2.pred,model2.w,clep
2020-06-08,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-06-07,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-06-06,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-06-05,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-06-04,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-06-03,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-06-02,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-06-01,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-31,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-30,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-29,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-28,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-27,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-26,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-25,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-24,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-23,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-22,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-21,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-20,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-19,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-18,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-17,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-16,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-15,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-14,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-13,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-12,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-11,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-10,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-09,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-08,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-07,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-06,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-05,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-04,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-03,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-02,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-05-01,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-04-30,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-04-29,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-04-28,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-04-27,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-04-26,6039,0,0.19731435105038353,2,0.8026856489496165,1.605371297899233
2020-04-25,6039,0,0.19813157309942997,2,0.80186842690057,1.60373685380114
2020-04-24,6039,0,0.19994850215801072,2,0.8000514978419894,1.6001029956839787
2020-04-23,6039,0,0.2032852304273558,2,0.7967147695726443,1.5934295391452886
2020-04-22,6039,0,0.20992587644519806,2,0.790074123554802,1.580148247109604
2020-04-21,6039,0,0.22368084586404602,2,0.7763191541359541,1.5526383082719082
2020-04-20,6039,0,0.2530736770226075,2,0.7469263229773925,1.493852645954785
2020-04-19,6039,0,0.31904355496457465,2,0.6809564450354253,1.3619128900708506
2020-04-18,6039,0,0.3166151991430039,2,0.683384800856996,1.366769601713992
2020-04-17,6039,0,0.2825568171590012,2,0.7174431828409987,1.4348863656819975
2020-04-16,6039,0,0.2706694769526046,2,0.7293305230473953,1.4586610460947906
2020-04-15,6039,0,0.27189894836959866,2,0.7281010516304014,1.4562021032608028
2020-04-14,6039,0,0.2748767702042159,2,0.7251232297957841,1.4502464595915683
2020-04-13,6039,0,0.28089277846337707,2,0.719107221536623,1.438214443073246
2020-04-12,6039,0,0.2931622591411274,4.299999999999999,0.7068377408588726,3.0394022856931517
2020-04-11,6039,0,0.31861374622844707,4.9,0.6813862537715529,3.3387926434806094
2020-04-10,6039,0,0.37555398155124653,3.799999999999999,0.6244460184487535,2.3728948701052626
2020-04-09,6039,0,0.4592555546808117,1,0.5407444453191883,0.5407444453191883
2020-04-08,6039,0,0.5,1,0.5,0.5
2020-04-07,6039,0,0.5,1,0.5,0.5
2020-04-06,6039,0,0.5,1,0.5,0.5
2020-04-05,6039,0,0.5,1,0.5,0.5
2020-04-04,6039,0,0.5,3.2999999999999994,0.5,1.6499999999999997
2020-04-03,6039,0,0.5,3.9,0.5,1.95
2020-04-02,6039,0,0.5,2.8,0.5,1.4
2020-04-01,6039,0,0.5,0,0.5,0
2020-03-31,6039,0,0.5,0,0.5,0
2020-03-30,6039,0,0.5,0,0.5,0
2020-03-29,6039,0,0.5,0,0.5,0
2020-03-28,6039,0,0.5,0,0.5,0
2020-03-27,6039,0,0.5,0,0.5,0
2020-03-26,6039,NA,NA,NA,NA,NA
2020-03-25,6039,NA,NA,NA,NA,NA
2020-03-24,6039,NA,NA,NA,NA,NA
2020-03-23,6039,NA,NA,NA,NA,NA
2020-03-22,6039,NA,NA,NA,NA,NA
2020-03-21,6039,NA,NA,NA,NA,NA
2020-03-20,6039,NA,NA,NA,NA,NA
2020-03-19,6039,NA,NA,NA,NA,NA
2020-03-18,6039,NA,NA,NA,NA,NA
