"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"1331",2020-11-23,6081,13003.0159585209,0.340379374015951,13315.1,0.659620625984049,13208.873029321
"1332",2020-11-22,6081,12905.6805619505,0.351625218211762,13036.8,0.648374781788237,12990.695098984
"1333",2020-11-21,6081,12784.6401554127,0.355612329850999,12911.1,0.644387670149001,12866.1293200337
"1334",2020-11-20,6081,12683.0175999445,0.339525683390321,13092.8,0.660474316609679,12953.6683505798
"1335",2020-11-19,6081,12684.5454930229,0.380377781512923,13055.1,0.619622218487077,12914.1492987064
"1336",2020-11-18,6081,12549.3726535561,0.383851627281981,12710.6,0.616148372718019,12648.7126207052
"1337",2020-11-17,6081,12340.2137265023,0.421222703745751,12481.2,0.578777296254249,12421.8133806863
"1338",2020-11-16,6081,12341.4459372846,0.369470689632397,12671.7,0.630529310367603,12549.6808036946
"1339",2020-11-15,6081,12262.7547223906,0.425914421851866,12450.1,0.574085578148134,12370.3069444003
"1340",2020-11-14,6081,12148.8150168268,0.460560869152878,12259.4,0.539439130847122,12208.4688840345
"1341",2020-11-13,6081,12019.7309869598,0.52412432832438,12157.7,0.47587567167562,12085.3870837107
"1342",2020-11-12,6081,12021.2071016917,0.542882619569308,12210.6,0.457117380430692,12107.7818872386
"1343",2020-11-11,6081,11919.6556752621,0.517211006627568,12088.2,0.482788993372432,12001.0270201409
"1344",2020-11-10,6081,11837.3778817365,0.493297907250757,11933.1,0.506702092749243,11885.880479383
"1345",2020-11-09,6081,11771.6067526593,0.533153270514745,11860.8,0.466846729485255,11813.2463284725
"1346",2020-11-08,6081,11685.5581967917,0.526159322227316,11680.6,0.473840677772684,11683.2088014634
"1347",2020-11-07,6081,11657.257969697,0.552411399860554,11598,0.447588600139446,11630.7347779932
"1348",2020-11-06,6081,11576.3365441605,0.526408414814753,11541.1,0.473591585185247,11559.6488133551
"1349",2020-11-05,6081,11577.6730076417,0.497347600279064,11617.5,0.502652399720936,11597.6921409243
"1350",2020-11-04,6081,11547.8773324752,0.504249202393784,11513.2,0.495750797606216,11530.6860172418
"1351",2020-11-03,6081,11484.2418608514,0.530668218649681,11474.3,0.469331781350319,11479.5758295881
"1352",2020-11-02,6081,11437.9247695828,0.51295027948514,11532.1,0.48704972051486,11483.7927892369
"1353",2020-11-01,6081,11439.1938507833,0.507199114006048,11487,0.492800885993952,11462.7527634732
"1354",2020-10-31,6081,11354.7192792157,0.564059268653623,11361.9,0.435940731346377,11357.849647886
"1355",2020-10-30,6081,11279.5314832049,0.562896580837846,11298,0.437103419162154,11287.6041350429
"1356",2020-10-29,6081,11280.5312614517,0.587467608732265,11321.8,0.412532391267735,11297.5559528496
"1357",2020-10-28,6081,11206.694863049,0.533702886823977,11190.8,0.466297113176023,11199.2831342949
"1358",2020-10-27,6081,11165.263380984,0.506099957074835,11207.8,0.493900042925165,11186.2722189419
"1359",2020-10-26,6081,11121.0924143264,0.504997204540019,11232.6,0.495002795459981,11176.2889809498
"1360",2020-10-25,6081,11092.6038803561,0.50218030782052,11124.5,0.49781969217948,11108.4823968189
"1361",2020-10-24,6081,11011.7074025873,0.537362167677534,10890.4,0.462637832322465,10955.5860088096
"1362",2020-10-23,6081,10943.9807723902,0.558227418287108,10892.6,0.441772581712892,10921.282155921
"1363",2020-10-22,6081,10945.0988486524,0.645807022060998,10983.9,0.354192977939002,10958.8419439957
